,bath,bed,isVavcantLand,price,sqft,zpid,address
348,3.0,4.0,False,25000000,3710.0,84756600,11514-101st-Pl-NE-Kirkland-WA-98033
349,4.0,4.0,False,12500000,4000.0,2136156822,8115-NE-110th-Pl-Kirkland-WA-98034
350,,0.0,False,900000,4517.0,48892404,11233-Champagne-Point-Rd-NE-Kirkland-WA-98034
352,2.75,4.0,False,767000,2830.0,48920741,725-1st-St-S-APT-303-Kirkland-WA-98033
353,2.0,3.0,False,12300000,2102.0,48902116,1112-1st-St-Kirkland-WA-98033
356,1.0,2.0,False,273000,819.0,49095617,6714-Lake-Washington-Blvd-NE-APT-7-Kirkland-WA-98033
357,1.75,2.0,False,315000,915.0,2103016637,12510-NE-130th-Way-APT-B106-Kirkland-WA-98034
358,1.0,1.0,False,140000,706.0,2103016648,1-Champagne-Point-Rd-NE-Kirkland-WA-98034
359,,0.0,True,350000,,48715399,9018-116th-Ave-NE-Kirkland-WA-98033
360,,0.0,True,550000,,48715817,13810-Juanita-Woodinville-Way-NE-Kirkland-WA-98034
361,2.0,3.0,False,725000,2360.0,48917288,12415-Holmes-Point-Dr-NE-Kirkland-WA-98034
362,5.25,5.0,False,31200000,4900.0,2140576096,1834-Market-St-Kirkland-WA-98033
363,2.5,3.0,False,11000000,2879.0,48716106,1601-1st-St-Kirkland-WA-98033
365,1.0,3.0,False,423000,1010.0,48716821,511-5th-Ave-W-Kirkland-WA-98033
366,2.0,3.0,False,35000000,2650.0,48691856,102-6th-St-S-Kirkland-WA-98033
367,2.0,4.0,False,12000000,2079.0,48901978,404-11th-Ave-W-Kirkland-WA-98033
369,14.0,20.0,False,20000000,10400.0,79978348,12424-NE-70th-St-Kirkland-WA-98033
370,3.0,3.0,False,995000,3040.0,2103378682,9060-NE-117th-Pl-Kirkland-WA-98034
371,3.5,4.0,False,10500000,3360.0,2103393372,90TH-Pl-NE-120TH-Kirkland-WA-98034
372,,,True,265000,,48891938,13422-87th-Ave-NE-Kirkland-WA-98034
373,2.0,5.0,False,368000,1500.0,2103508171,3754500220-Kirkland-WA-98034
374,,,True,12500000,,72496547,11311-NE-128th-St-APT-D201-Kirkland-WA-98034
375,1.0,1.0,False,219000,681.0,68479108,11809-100th-Ave-NE-APT-B204-Kirkland-WA-98034
376,1.5,2.0,False,290000,859.0,49139772,8443-NE-Woodland-Cove-Dr-Kirkland-WA-98034
377,5.0,4.0,False,32700000,4332.0,2141892241,206-5th-Pl-S-Kirkland-WA-98033
378,3.0,3.0,False,780000,1318.0,119907130,10702-NE-65th-Ln-Kirkland-WA-98033
379,2.5,3.0,False,12000000,2354.0,48664009,12721-NE-129th-Ct-102-Kirkland-WA-98034
381,1.75,3.0,False,466000,1890.0,72499907,220-1st-St-APT-203-Kirkland-WA-98033
382,2.0,2.0,False,995000,1357.0,119637709,13206-136th-Pl-NE-Kirkland-WA-98034
383,3.75,5.0,False,980000,3951.0,49069043,6224-102nd-Pl-NE-Kirkland-WA-98033
385,2.5,2.0,False,754000,1700.0,48892285,8319-NE-110th-Pl-Kirkland-WA-98034
386,2.0,4.0,False,700000,2200.0,2103920779,12734-NE-116th-Ln-APT-G12-Kirkland-WA-98034
388,2.0,3.0,False,465000,1470.0,2111250702,11803-100th-Ave-NE-APT-A104-Kirkland-WA-98034
393,3.5,4.0,False,12000000,3630.0,72494633,10138-NE-137th-Pl-Kirkland-WA-98034
394,2.5,3.0,False,274000,1183.0,2136877487,11724-114th-Pl-NE-51-Kirkland-WA-98034
395,3.5,3.0,False,650000,2190.0,72499560,631-Market-St-UNIT-307-Kirkland-WA-98033
396,1.0,1.0,False,549000,953.0,48758111,11510-NE-128th-St-APT-4-Kirkland-WA-98034
397,1.0,1.0,False,212000,894.0,2104900236,13621-NE-129th-St-Kirkland-WA-98034
398,4.0,5.0,False,868000,3424.0,49139780,8473-NE-Woodland-Cove-Dr-Kirkland-WA-98034
399,3.1,5.0,False,17200000,5290.0,49095715,12808-NE-132nd-Pl-Kirkland-WA-98034
400,2.0,3.0,False,410000,1176.0,80113890,11914-82nd-Pl-NE-Kirkland-WA-98034
404,1.0,3.0,False,370000,1320.0,2144685926,447-7th-Ave-Kirkland-WA-98033
405,2.5,2.0,False,520000,1500.0,65221324,12514-NE-65th-St-Kirkland-WA-98033
406,2.5,4.0,False,14000000,3460.0,2105555785,118-89th-Pl-NE-Kirkland-WA-98034
407,,0.0,True,310000,,63562412,215-9th-St-APT-D101-Kirkland-WA-98033
410,1.75,3.0,False,430000,1590.0,48810075,11303-126th-Ave-NE-Kirkland-WA-98033
411,1.75,3.0,False,599000,1100.0,48969981,104-9th-Ln-127-Kirkland-WA-98033
412,3.5,3.0,False,675000,1735.0,48714990,11217-NE-100th-St-Kirkland-WA-98033
413,3.5,5.0,False,12500000,5090.0,48664007,12714-NE-129th-Ct-APT-E102-Kirkland-WA-98034
414,1.0,1.0,False,156000,867.0,48753361,13007-NE-108th-St-Kirkland-WA-98033
415,2.0,3.0,False,750000,1790.0,49084351,201-2nd-Ave-S-Kirkland-WA-98033
418,3.5,4.0,False,14700000,3490.0,48808451,12914-NE-72nd-St-Kirkland-WA-98033
419,4.0,4.0,False,800000,2160.0,63334907,838-Kirkland-Ave-Kirkland-WA-98033
420,3.5,3.0,False,13500000,3620.0,48902208,513-9th-Ave-Kirkland-WA-98033
421,4.5,6.0,False,19600000,4693.0,48734871,10010-NE-122nd-St-APT-A-Kirkland-WA-98034
423,3.25,4.0,False,13500000,3170.0,48857373,14840-119th-Pl-NE-Kirkland-WA-98034
424,1.75,4.0,False,466000,2360.0,48901956,300-10th-Ave-W-Kirkland-WA-98033
428,2.0,4.0,False,455000,1560.0,48734835,10018-NE-123rd-St-Kirkland-WA-98034
429,1.0,2.0,False,130000,872.0,48907863,9721-111th-Ave-NE-Kirkland-WA-98033
430,2.5,4.0,False,11000000,3326.0,61292446,14335-Simonds-Rd-NE-APT-B303-Bothell-WA-98011
431,3.0,2.0,False,275000,1142.0,48827748,11607-72nd-Pl-NE-Kirkland-WA-98034
432,1.75,4.0,False,769000,2630.0,72497191,631-Market-St-UNIT-302-Kirkland-WA-98033
433,2.5,2.0,False,999000,2100.0,48716620,1650-10th-St-W-Kirkland-WA-98033
434,3.5,5.0,False,22000000,4161.0,49092985,11423-79th-Way-NE-Kirkland-WA-98034
435,3.5,5.0,False,13000000,3788.0,72495441,11312-NE-124th-St-302-Kirkland-WA-98034
436,2.0,2.0,False,215000,987.0,49036737,521-16th-Ave-W-Kirkland-WA-98033
437,2.0,2.0,False,245000,1073.0,63336466,12229-100th-Ave-NE-Kirkland-WA-98034
438,1.0,1.0,False,218000,655.0,48892904,12229-100th-Ave-NE-Kirkland-WA-98034
439,1.0,2.0,False,158000,903.0,49091879,725-9th-Ave-S-APT-205-Kirkland-WA-98033
440,1.5,2.0,False,225000,870.0,48668783,8624-NE-138th-St-Kirkland-WA-98034
441,2.0,3.0,False,500000,1920.0,49136733,11101-NE-141st-St-Kirkland-WA-98034
442,1.75,3.0,False,385000,1660.0,48704210,11910-NE-67th-Pl-Kirkland-WA-98033
